game_id,image_id,rep_num,step_size
0,0,2,0.16771899163722992
0,0,3,0.105685293674469
0,0,4,0.06281688064336777
0,0,5,0.04163319244980812
0,0,6,0.02961902879178524
0,1,2,0.18456460535526276
0,1,3,0.10766083747148514
0,1,4,0.07362253963947296
0,1,5,0.07561979442834854
0,1,6,0.055021096020936966
0,2,2,0.15338853001594543
0,2,3,0.07534179091453552
0,2,4,0.06708443909883499
0,2,5,0.034388117492198944
0,2,6,0.024464678019285202
0,3,2,0.1627206653356552
0,3,3,0.07992556691169739
0,3,4,0.047505900263786316
0,3,5,0.03148552030324936
0,3,6,0.022399690002202988
0,4,2,0.10696186125278473
0,4,3,0.052537813782691956
0,4,4,0.03122725710272789
0,4,5,0.02069650962948799
0,4,6,0.014724083244800568
0,5,2,0.17251700162887573
0,5,3,0.13073700666427612
0,5,4,0.0847172960639
0,5,5,0.056148141622543335
0,5,6,0.03994537144899368
0,6,2,0.1732243299484253
0,6,3,0.08926457911729813
0,6,4,0.09720635414123535
0,6,5,0.0644255205988884
0,6,6,0.04351988062262535
0,7,2,0.10611189156770706
0,7,3,0.08266033977270126
0,7,4,0.06521601229906082
0,7,5,0.07219808548688889
0,7,6,0.054208602756261826
0,8,2,0.1405503749847412
0,8,3,0.10701743513345718
0,8,4,0.06360866874456406
0,8,5,0.04215797036886215
0,8,6,0.029992366209626198
0,9,2,0.16287823021411896
0,9,3,0.11644167453050613
0,9,4,0.06653109192848206
0,9,5,0.044094864279031754
0,9,6,0.05621744692325592
0,10,2,0.1690399944782257
0,10,3,0.08302951604127884
0,10,4,0.05870051681995392
0,10,5,0.03927987068891525
0,10,6,0.02794480510056019
0,11,2,0.16695278882980347
0,11,3,0.09247209131717682
0,11,4,0.056593600660562515
0,11,5,0.037508584558963776
0,11,6,0.02668466605246067
1,0,2,0.14586298167705536
1,0,3,0.07164536416530609
1,0,4,0.042584341019392014
1,0,5,0.028223663568496704
1,0,6,0.05143546685576439
1,1,2,0.15478752553462982
1,1,3,0.08593325316905975
1,1,4,0.07539389282464981
1,1,5,0.06484523415565491
1,1,6,0.054454777389764786
1,2,2,0.2166462540626526
1,2,3,0.13797679543495178
1,2,4,0.08201020956039429
1,2,5,0.05435395985841751
1,2,6,0.05327862128615379
1,3,2,0.11354749649763107
1,3,3,0.10279162973165512
1,3,4,0.07407611608505249
1,3,5,0.07646825164556503
1,3,6,0.04186359420418739
1,4,2,0.1484086513519287
1,4,3,0.07974609732627869
1,4,4,0.09214241057634354
1,4,5,0.06567368656396866
1,4,6,0.04672211781144142
1,5,2,0.09739081561565399
1,5,3,0.08846008032560349
1,5,4,0.05257861688733101
1,5,5,0.03484756872057915
1,5,6,0.024791542440652847
1,6,2,0.2255481481552124
1,6,3,0.08186227083206177
1,6,4,0.07331307232379913
1,6,5,0.11882985383272171
1,6,6,0.09407639503479004
1,7,2,0.24754540622234344
1,7,3,0.19822439551353455
1,7,4,0.11089805513620377
1,7,5,0.07767670601606369
1,7,6,0.055512435734272
1,8,2,0.21883700788021088
1,8,3,0.1341092735528946
1,8,4,0.07963450253009796
1,8,5,0.06091669201850891
1,8,6,0.05453126132488251
1,9,2,0.1339961290359497
1,9,3,0.09722625464200974
1,9,4,0.07114722579717636
1,9,5,0.047154299914836884
1,9,6,0.04537278786301613
1,10,2,0.1481878161430359
1,10,3,0.20577728748321533
1,10,4,0.13806398212909698
1,10,5,0.10596717149019241
1,10,6,0.0766972079873085
1,11,2,0.187397763133049
1,11,3,0.1764337420463562
1,11,4,0.09489832073450089
1,11,5,0.08822851628065109
1,11,6,0.11021053045988083
2,0,2,0.12021726369857788
2,0,3,0.10803577303886414
2,0,4,0.04788492992520332
2,0,5,0.03173672780394554
