game_id,image_id,rep_num,step_size
0,0,2,0.16925682127475739
0,0,3,0.10602835565805435
0,0,4,0.06297928094863892
0,0,5,0.041723791509866714
0,0,6,0.029675215482711792
0,1,2,0.18593454360961914
0,1,3,0.10822883248329163
0,1,4,0.07382369041442871
0,1,5,0.07593794912099838
0,1,6,0.05525591969490051
0,2,2,0.15360715985298157
0,2,3,0.07535453140735626
0,2,4,0.06698854267597198
0,2,5,0.03440295159816742
0,2,6,0.02446841634809971
0,3,2,0.16299307346343994
0,3,3,0.0799589455127716
0,3,4,0.04749443754553795
0,3,5,0.0314650759100914
0,3,6,0.022378908470273018
0,4,2,0.10715705901384354
0,4,3,0.05256766453385353
0,4,4,0.031224416568875313
0,4,5,0.020686184987425804
0,4,6,0.014712635427713394
0,5,2,0.1724393516778946
0,5,3,0.1316571980714798
0,5,4,0.0849909856915474
0,5,5,0.05630654841661453
0,5,6,0.04004691541194916
0,6,2,0.17392127215862274
0,6,3,0.08877795934677124
0,6,4,0.0971149355173111
0,6,5,0.06433866173028946
0,6,6,0.04348808154463768
0,7,2,0.10655828565359116
0,7,3,0.08253031969070435
0,7,4,0.06513920426368713
0,7,5,0.07208164781332016
0,7,6,0.054186973720788956
0,8,2,0.13916638493537903
0,8,3,0.10688458383083344
0,8,4,0.06348787248134613
0,8,5,0.0420607291162014
0,8,6,0.02991485968232155
0,9,2,0.163120299577713
0,9,3,0.11671151965856552
0,9,4,0.06684178113937378
0,9,5,0.0442826934158802
0,9,6,0.05622180551290512
0,10,2,0.17084746062755585
0,10,3,0.08381205797195435
0,10,4,0.058479007333517075
0,10,5,0.039623238146305084
0,10,6,0.02818123623728752
0,11,2,0.16734915971755981
0,11,3,0.09269510209560394
0,11,4,0.056613318622112274
0,11,5,0.037506334483623505
0,11,6,0.0266756359487772
1,0,2,0.14733314514160156
1,0,3,0.07227671146392822
1,0,4,0.04293130338191986
1,0,5,0.02844199538230896
1,0,6,0.05153758078813553
1,1,2,0.1548004299402237
1,1,3,0.08626119047403336
1,1,4,0.07531893998384476
1,1,5,0.06485846638679504
1,1,6,0.05408098176121712
1,2,2,0.21661143004894257
1,2,3,0.13913962244987488
1,2,4,0.08264689147472382
1,2,5,0.05475357547402382
1,2,6,0.05334177985787392
1,3,2,0.11361739039421082
1,3,3,0.10327082872390747
1,3,4,0.07405088096857071
1,3,5,0.07634922862052917
1,3,6,0.04214727506041527
1,4,2,0.14857478439807892
1,4,3,0.07970651239156723
1,4,4,0.0921064168214798
1,4,5,0.0657937079668045
1,4,6,0.04679445922374725
1,5,2,0.09747002273797989
1,5,3,0.08827748149633408
1,5,4,0.05243552476167679
1,5,5,0.03473854809999466
1,5,6,0.02470710128545761
1,6,2,0.22579506039619446
1,6,3,0.08253835141658783
1,6,4,0.07416234910488129
1,6,5,0.11842218786478043
1,6,6,0.09379720687866211
1,7,2,0.2480364590883255
1,7,3,0.19843557476997375
1,7,4,0.11102323979139328
1,7,5,0.07784795016050339
1,7,6,0.055627793073654175
1,8,2,0.21861058473587036
1,8,3,0.13427656888961792
1,8,4,0.07991719245910645
1,8,5,0.06097777187824249
1,8,6,0.05459347367286682
1,9,2,0.13402624428272247
1,9,3,0.09697103500366211
1,9,4,0.07105526328086853
1,9,5,0.047074124217033386
1,9,6,0.04544873908162117
1,10,2,0.14805392920970917
1,10,3,0.20589840412139893
1,10,4,0.13822883367538452
1,10,5,0.10610583424568176
1,10,6,0.07674622535705566
1,11,2,0.1884787529706955
1,11,3,0.17536140978336334
1,11,4,0.0954289585351944
1,11,5,0.0886264517903328
1,11,6,0.10998538136482239
2,0,2,0.1207391694188118
2,0,3,0.108043372631073
2,0,4,0.048036154359579086
2,0,5,0.031823962926864624
2,0,6,0.02263415977358818
2,1,2,0.07899294793605804
2,1,3,0.11795201152563095
2,1,4,0.04376029595732689
2,1,5,0.08005592972040176
2,1,6,0.038901619613170624
2,2,2,0.0830906331539154
2,2,3,0.04286309704184532
2,2,4,0.06688668578863144
2,2,5,0.059621717780828476
2,2,6,0.06436353176832199
2,3,2,0.10661803930997849
2,3,3,0.09287269413471222
2,3,4,0.0709947720170021
2,3,5,0.07955355197191238
2,3,6,0.05197291821241379
2,4,2,0.1154850572347641
2,4,3,0.07009240984916687
2,4,4,0.03858080506324768
2,4,5,0.04118127003312111
2,4,6,0.02706042304635048
2,5,2,0.1192135140299797
2,5,3,0.11018034815788269
2,5,4,0.05322752147912979
2,5,5,0.06138550117611885
2,5,6,0.05238126963376999
2,6,2,0.13919644057750702
2,6,3,0.09726624935865402
2,6,4,0.08090648055076599
2,6,5,0.03556390106678009
2,6,6,0.057137396186590195
2,7,2,0.13365338742733002
2,7,3,0.10259100794792175
2,7,4,0.13147298991680145
2,7,5,0.07700851559638977
2,7,6,0.060580749064683914
2,8,2,0.09853050857782364
2,8,3,0.058041710406541824
2,8,4,0.06337764114141464
2,8,5,0.04827156290411949
2,8,6,0.03279941529035568
2,9,2,0.2161734253168106
2,9,3,0.07629583775997162
2,9,4,0.09950144588947296
2,9,5,0.07246071845293045
2,9,6,0.06303645670413971
2,10,2,0.1396670937538147
2,10,3,0.06714554876089096
2,10,4,0.07580403238534927
2,10,5,0.07383621484041214
2,10,6,0.07819631695747375
2,11,2,0.0870533213019371
2,11,3,0.1102333813905716
2,11,4,0.052707966417074203
2,11,5,0.09236612915992737
2,11,6,0.06467565149068832
3,0,2,0.15039996802806854
3,0,3,0.09087862819433212
3,0,4,0.0625748336315155
3,0,5,0.0431799478828907
3,0,6,0.057493142783641815
3,1,2,0.15154260396957397
3,1,3,0.13176509737968445
3,1,4,0.07825353741645813
3,1,5,0.06687343120574951
3,1,6,0.0464235320687294
3,2,2,0.1731864959001541
3,2,3,0.08495950698852539
3,2,4,0.0504646971821785
3,2,5,0.03343287482857704
3,2,6,0.023778464645147324
3,3,2,0.1289118528366089
3,3,3,0.12115559726953506
3,3,4,0.07196465134620667
3,3,5,0.04767659306526184
3,3,6,0.03390903025865555
3,4,2,0.1299729347229004
3,4,3,0.11002381145954132
3,4,4,0.06795241683721542
3,4,5,0.04501849785447121
3,4,6,0.0320185087621212
3,5,2,0.08647724241018295
3,5,3,0.0928390845656395
3,5,4,0.08376181125640869
3,5,5,0.06432384997606277
3,5,6,0.05632830783724785
3,6,2,0.1466369777917862
3,6,3,0.13814972341060638
3,6,4,0.08783134073019028
3,6,5,0.056124527007341385
3,6,6,0.03896164149045944
3,7,2,0.1413915753364563
3,7,3,0.12229374051094055
3,7,4,0.07264067977666855
3,7,5,0.048124466091394424
3,7,6,0.03422756493091583
3,8,2,0.11604016274213791
3,8,3,0.1251964420080185
3,8,4,0.11256714165210724
3,8,5,0.07193078845739365
3,8,6,0.04993434250354767
3,9,2,0.1844411939382553
3,9,3,0.12031856179237366
3,9,4,0.07146745175123215
3,9,5,0.04734720289707184
3,9,6,0.03367476537823677
3,10,2,0.09480179846286774
3,10,3,0.062408801168203354
3,10,4,0.05074654892086983
3,10,5,0.03361959382891655
3,10,6,0.02391127310693264
3,11,2,0.13833098113536835
3,11,3,0.11633524298667908
3,11,4,0.06508870422840118
3,11,5,0.041591908782720566
3,11,6,0.02887309528887272
4,0,2,0.1534314751625061
4,0,3,0.08616270869970322
4,0,4,0.07280049473047256
4,0,5,0.0496843196451664
4,0,6,0.03918017819523811
4,1,2,0.16672031581401825
4,1,3,0.11062111705541611
4,1,4,0.07924210280179977
4,1,5,0.06674744933843613
4,1,6,0.05962381139397621
4,2,2,0.1660434603691101
4,2,3,0.12556296586990356
4,2,4,0.07458256185054779
4,2,5,0.04941095784306526
4,2,6,0.06449151039123535
4,3,2,0.1826014518737793
4,3,3,0.1214967891573906
4,3,4,0.09898164868354797
4,3,5,0.09240327775478363
4,3,6,0.05438314750790596
4,4,2,0.1549655795097351
4,4,3,0.15325215458869934
4,4,4,0.09737895429134369
4,4,5,0.055942125618457794
4,4,6,0.04198990762233734
4,5,2,0.1757507473230362
4,5,3,0.14409896731376648
4,5,4,0.07939140498638153
4,5,5,0.05901650711894035
4,5,6,0.05716351047158241
4,6,2,0.12395200878381729
4,6,3,0.1444350779056549
4,6,4,0.09712136536836624
4,6,5,0.06567337363958359
4,6,6,0.04632500559091568
4,7,2,0.14412149786949158
4,7,3,0.14618027210235596
4,7,4,0.1205720528960228
4,7,5,0.09329750388860703
4,7,6,0.05993305519223213
4,8,2,0.11014685034751892
4,8,3,0.10486405342817307
4,8,4,0.0709831491112709
4,8,5,0.06233111396431923
4,8,6,0.04433177039027214
4,9,2,0.14555153250694275
4,9,3,0.126713365316391
4,9,4,0.06861560046672821
4,9,5,0.04545785114169121
4,9,6,0.03233099356293678
4,10,2,0.1998552680015564
4,10,3,0.1351090669631958
4,10,4,0.07744824886322021
4,10,5,0.04948969930410385
4,10,6,0.05770904943346977
4,11,2,0.1819474697113037
4,11,3,0.1268572211265564
4,11,4,0.07601495087146759
4,11,5,0.0500694140791893
4,11,6,0.05190185829997063
5,0,2,0.144403338432312
5,0,3,0.07979139685630798
5,0,4,0.07957082986831665
