game_id,image_id,rep_num,step_size
0,0,2,0.17986509203910828
0,0,3,0.1108103021979332
0,0,4,0.0641387552022934
0,0,5,0.041823867708444595
0,0,6,0.029428880661725998
0,1,2,0.2037075161933899
0,1,3,0.11543061584234238
0,1,4,0.07693229615688324
0,1,5,0.07846350222826004
0,1,6,0.05655078962445259
0,2,2,0.1657232642173767
0,2,3,0.07730253785848618
0,2,4,0.06954141706228256
0,2,5,0.03422507271170616
0,2,6,0.024082081392407417
0,3,2,0.17801158130168915
0,3,3,0.08303448557853699
0,3,4,0.04806167259812355
0,3,5,0.031340256333351135
0,3,6,0.022052209824323654
0,4,2,0.11452896147966385
0,4,3,0.05342266708612442
0,4,4,0.030921882018446922
0,4,5,0.020163672044873238
0,4,6,0.014187940396368504
0,5,2,0.18508367240428925
0,5,3,0.13843192160129547
0,5,4,0.0877651795744896
0,5,5,0.057230282574892044
0,5,6,0.040269430726766586
0,6,2,0.18604236841201782
0,6,3,0.09380611032247543
0,6,4,0.10224728286266327
0,6,5,0.06667383760213852
0,6,6,0.044636063277721405
0,7,2,0.11126407980918884
0,7,3,0.0852024033665657
0,7,4,0.06609342992305756
0,7,5,0.07502401620149612
0,7,6,0.055694129317998886
0,8,2,0.14964033663272858
0,8,3,0.11320330947637558
0,8,4,0.06552386283874512
0,8,5,0.04272707179188728
0,8,6,0.03006441332399845
0,9,2,0.1742560714483261
0,9,3,0.12380713224411011
0,9,4,0.06842795759439468
0,9,5,0.04462078586220741
0,9,6,0.058016423135995865
0,10,2,0.18572211265563965
0,10,3,0.08663111180067062
0,10,4,0.06129365786910057
0,10,5,0.039696644991636276
0,10,6,0.02793208695948124
0,11,2,0.17965292930603027
0,11,3,0.09495072811841965
0,11,4,0.05739162862300873
0,11,5,0.03742416948080063
0,11,6,0.026333089917898178
1,0,2,0.1587207019329071
1,0,3,0.07403615117073059
1,0,4,0.04285329207777977
1,0,5,0.02794395200908184
1,0,6,0.05348126217722893
1,1,2,0.23971974849700928
1,1,3,0.04791950434446335
1,1,4,0.09406217932701111
1,1,5,0.08311231434345245
1,1,6,0.06613503396511078
1,2,2,0.22609394788742065
1,2,3,0.15040971338748932
1,2,4,0.08705950528383255
1,2,5,0.05677013844251633
1,2,6,0.05525533854961395
1,3,2,0.11953902244567871
1,3,3,0.1094115599989891
1,3,4,0.07716496288776398
1,3,5,0.07956040650606155
1,3,6,0.018624959513545036
1,4,2,0.15869079530239105
1,4,3,0.08138998597860336
1,4,4,0.09665563702583313
1,4,5,0.06854631006717682
1,4,6,0.0482318252325058
1,5,2,0.10367907583713531
1,5,3,0.09434224665164948
1,5,4,0.05460678040981293
1,5,5,0.035608213394880295
1,5,6,0.02505531534552574
1,6,2,0.29021045565605164
1,6,3,0.044605839997529984
1,6,4,0.043615516275167465
1,6,5,0.16612839698791504
1,6,6,0.11872930079698563
1,7,2,0.3165284991264343
1,7,3,0.24015392363071442
1,7,4,0.11995852738618851
1,7,5,0.08280667662620544
1,7,6,0.056632645428180695
1,8,2,0.23491217195987701
1,8,3,0.1419348120689392
1,8,4,0.08262130618095398
1,8,5,0.06281744688749313
1,8,6,0.055674728006124496
1,9,2,0.14320848882198334
1,9,3,0.10202296078205109
1,9,4,0.07415863871574402
1,9,5,0.04835767671465874
1,9,6,0.04665170609951019
1,10,2,0.16189126670360565
1,10,3,0.2157507836818695
1,10,4,0.14341571927070618
1,10,5,0.11051338165998459
1,10,6,0.07944151014089584
1,11,2,0.129135861992836
1,11,3,0.2575138807296753
1,11,4,0.056918587535619736
1,11,5,0.05764824524521828
1,11,6,0.15810826420783997
2,0,2,0.12399982661008835
2,0,3,0.1128196194767952
2,0,4,0.04787905141711235
2,0,5,0.031221166253089905
2,0,6,0.0219684187322855
2,1,2,0.07894514501094818
2,1,3,0.1256236433982849
2,1,4,0.020011410117149353
2,1,5,0.09131912142038345
2,1,6,0.01843978650867939
2,2,2,0.08608610183000565
2,2,3,0.04198271781206131
2,2,4,0.031020795926451683
2,2,5,0.06870119273662567
2,2,6,0.07318692654371262
2,3,2,0.05500710755586624
2,3,3,0.05527839809656143
2,3,4,0.04571392014622688
2,3,5,0.11806119978427887
2,3,6,0.06548608094453812
2,4,2,0.1231614276766777
2,4,3,0.07069065421819687
2,4,4,0.03811493515968323
2,4,5,0.041630819439888
2,4,6,0.01180300023406744
2,5,2,0.06112460792064667
2,5,3,0.13679032027721405
2,5,4,0.05975979194045067
2,5,5,0.07077713310718536
2,5,6,0.06072130426764488
2,6,2,0.09812900424003601
2,6,3,0.07431051880121231
2,6,4,0.1370011270046234
2,6,5,0.02327815070748329
2,6,6,0.08506817370653152
2,7,2,0.14399448037147522
2,7,3,0.10912369191646576
2,7,4,0.1363544464111328
2,7,5,0.08002907782793045
2,7,6,0.06216675788164139
2,8,2,0.1067696139216423
2,8,3,0.06066090241074562
2,8,4,0.029250241816043854
2,8,5,0.02583772875368595
2,8,6,0.03738878294825554
2,9,2,0.23235420882701874
2,9,3,0.036981161683797836
2,9,4,0.12146304547786713
2,9,5,0.08362913876771927
2,9,6,0.06921762973070145
2,10,2,0.17669546604156494
2,10,3,0.03718425706028938
2,10,4,0.04493493586778641
2,10,5,0.10412905365228653
2,10,6,0.10415031015872955
2,11,2,0.04424319416284561
2,11,3,0.06329848617315292
2,11,4,0.033337198197841644
2,11,5,0.12959809601306915
2,11,6,0.08458500355482101
3,0,2,0.16178828477859497
3,0,3,0.0970391258597374
3,0,4,0.06548015773296356
3,0,5,0.04464710131287575
3,0,6,0.059302132576704025
3,1,2,0.20018179714679718
3,1,3,0.15096986293792725
3,1,4,0.0861155092716217
3,1,5,0.0746695026755333
3,1,6,0.04976330325007439
3,2,2,0.18901489675045013
3,2,3,0.08816704154014587
3,2,4,0.051032476127147675
3,2,5,0.033277466893196106
3,2,6,0.023415308445692062
3,3,2,0.1389380246400833
3,3,3,0.12841705977916718
3,3,4,0.07432982325553894
3,3,5,0.04846929386258125
3,3,6,0.03410486504435539
3,4,2,0.13617375493049622
3,4,3,0.11863620579242706
3,4,4,0.07181379944086075
3,4,5,0.04682863876223564
3,4,6,0.03295043855905533
3,5,2,0.04428568482398987
3,5,3,0.053591564297676086
3,5,4,0.11771500110626221
3,5,5,0.07814053446054459
3,5,6,0.06411650776863098
3,6,2,0.18468184769153595
3,6,3,0.16452011466026306
3,6,4,0.09657201915979385
3,6,5,0.057912733405828476
3,6,6,0.03859580308198929
3,7,2,0.15216967463493347
3,7,3,0.12972988188266754
3,7,4,0.0750897005200386
3,7,5,0.04896479845046997
3,7,6,0.03445352241396904
3,8,2,0.06020714342594147
3,8,3,0.15802162885665894
3,8,4,0.1289561539888382
3,8,5,0.0773329958319664
3,8,6,0.051538385450839996
3,9,2,0.1995447725057602
3,9,3,0.12926267087459564
3,9,4,0.07481927424669266
3,9,5,0.048788465559482574
3,9,6,0.034329451620578766
3,10,2,0.10108368843793869
3,10,3,0.06633742153644562
3,10,4,0.053332533687353134
3,10,5,0.03477730229496956
3,10,6,0.024470651522278786
3,11,2,0.17191343009471893
3,11,3,0.13186857104301453
3,11,4,0.06586924940347672
3,11,5,0.03950076922774315
3,11,6,0.026325184851884842
4,0,2,0.16314205527305603
4,0,3,0.09013889729976654
4,0,4,0.07529938220977783
4,0,5,0.051079895347356796
4,0,6,0.03991049528121948
4,1,2,0.22236837446689606
4,1,3,0.12765859067440033
4,1,4,0.08832959830760956
4,1,5,0.07407333701848984
4,1,6,0.06532864272594452
4,2,2,0.17382419109344482
4,2,3,0.13518333435058594
4,2,4,0.07824624329805374
4,2,5,0.051023148000240326
4,2,6,0.06596944481134415
4,3,2,0.0951569601893425
4,3,3,0.14320716261863708
4,3,4,0.11348855495452881
4,3,5,0.10326727479696274
4,3,6,0.05889813229441643
4,4,2,0.16115398705005646
4,4,3,0.16245536506175995
4,4,4,0.10068413615226746
4,4,5,0.05720801651477814
4,4,6,0.04240676388144493
4,5,2,0.23187962174415588
4,5,3,0.17585279047489166
4,5,4,0.09055820852518082
4,5,5,0.06368719041347504
4,5,6,0.061237357556819916
4,6,2,0.08863628655672073
4,6,3,0.21290349960327148
4,6,4,0.11711549013853073
4,6,5,0.07185472548007965
4,6,6,0.04797857254743576
4,7,2,0.09852480888366699
4,7,3,0.2084096223115921
4,7,4,0.14490316808223724
4,7,5,0.10366246104240417
4,7,6,0.06031624600291252
4,8,2,0.11654122173786163
4,8,3,0.1109614297747612
4,8,4,0.07396530359983444
4,8,5,0.06402404606342316
4,8,6,0.04504978656768799
4,9,2,0.15565036237239838
4,9,3,0.133400559425354
4,9,4,0.07067088037729263
4,9,5,0.04608335718512535
4,9,6,0.032426025718450546
4,10,2,0.2745782136917114
4,10,3,0.15872709453105927
4,10,4,0.08315274119377136
4,10,5,0.04986540228128433
4,10,6,0.06025760620832443
4,11,2,0.1895943433046341
4,11,3,0.13248060643672943
4,11,4,0.07781200110912323
4,11,5,0.05061560124158859
4,11,6,0.052235182374715805
5,0,2,0.1559833288192749
5,0,3,0.08268386870622635
5,0,4,0.08337576687335968
5,0,5,0.059317175298929214
5,0,6,0.04173785448074341
5,1,2,0.2642798125743866
5,1,3,0.059302013367414474
5,1,4,0.04008428379893303
5,1,5,0.03974125534296036
5,1,6,0.028120195493102074
5,2,2,0.11906994879245758
5,2,3,0.11054589599370956
5,2,4,0.06398571282625198
5,2,5,0.06363119184970856
5,2,6,0.03188605606555939
5,3,2,0.1522226631641388
5,3,3,0.16993924975395203
5,3,4,0.11399982869625092
5,3,5,0.07610616087913513
5,3,6,0.06366764008998871
5,4,2,0.14303261041641235
5,4,3,0.10705719888210297
5,4,4,0.07013411074876785
5,4,5,0.04573334380984306
5,4,6,0.03217974305152893
5,5,2,0.2799696922302246
5,5,3,0.17374974489212036
5,5,4,0.024407783523201942
5,5,5,0.08578154444694519
5,5,6,0.05856262892484665
5,6,2,0.09137824177742004
5,6,3,0.06399033218622208
5,6,4,0.1383904367685318
5,6,5,0.08441060781478882
5,6,6,0.08870743960142136
5,7,2,0.1133778914809227
5,7,3,0.23179011046886444
5,7,4,0.13871237635612488
5,7,5,0.0904521495103836
5,7,6,0.09105632454156876
5,8,2,0.25597330927848816
5,8,3,0.22437332570552826
5,8,4,0.10620612651109695
5,8,5,0.06805883347988129
5,8,6,0.02168377861380577
5,9,2,0.10065055638551712
5,9,3,0.15594908595085144
5,9,4,0.09414618462324142
5,9,5,0.078140027821064
5,9,6,0.05498233065009117
5,10,2,0.1596856564283371
5,10,3,0.18155638873577118
5,10,4,0.09530682861804962
5,10,5,0.0762924998998642
5,10,6,0.015193097293376923
5,11,2,0.1248055249452591
5,11,3,0.03828221559524536
5,11,4,0.09595729410648346
5,11,5,0.024612123146653175
5,11,6,0.08602346479892731
6,0,2,0.20348043739795685
6,0,3,0.08524700999259949
6,0,4,0.09072598069906235
6,0,5,0.056964725255966187
6,0,6,0.0721045583486557
6,1,2,0.19129237532615662
6,1,3,0.0749199166893959
6,1,4,0.08487293124198914
6,1,5,0.05089697614312172
6,1,6,0.009601600468158722
6,2,2,0.11854656040668488
6,2,3,0.068174809217453
6,2,4,0.0478924922645092
6,2,5,0.031229929998517036
6,2,6,0.021974584087729454
6,3,2,0.14378172159194946
6,3,3,0.04780113324522972
6,3,4,0.04293270781636238
6,3,5,0.06858230382204056
6,3,6,0.0691729262471199
6,4,2,0.1347300410270691
6,4,3,0.08462310582399368
6,4,4,0.06915003061294556
6,4,5,0.04509163647890091
6,4,6,0.03172821179032326
6,5,2,0.21880361437797546
6,5,3,0.11725118011236191
6,5,4,0.0767272412776947
6,5,5,0.07777845859527588
6,5,6,0.02334909699857235
6,6,2,0.18566066026687622
6,6,3,0.08660244941711426
6,6,4,0.09229033440351486
6,6,5,0.06018105894327164
6,6,6,0.04234571382403374
6,7,2,0.09241799265146255
6,7,3,0.04692033305764198
6,7,4,0.027158232405781746
6,7,5,0.023739781230688095
